Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend,cod_gpo_cliente,cod_clase_doc,cod_sector,cod_canal,cod_zona_ventas,cod_doc_comercial,cod_grp_vend,cod_ramo,cod_gr_material,cod_gr_articulo,cod_lista_precio,cod_tx_motivo,cod_cliente_fk,codigo_mat_fk,cod_vendedor_fk,cod_condicion_pago_fk,cod_moneda_fk,dim_cliente_id,dim_producto_id,dim_vendedor_id,dim_condicion_pago_id,dim_moneda_id,dim_gpo_cliente_id,dim_clase_doc_id,dim_sector_id,dim_canal_id,dim_zona_ventas_id,dim_doc_comercial_id,dim_grp_vend_id,dim_ramo_id,dim_gr_material_id,dim_gr_articulo_id,dim_lista_precio_id,dim_tx_motivo_id,batch_id,line_hash,quality_flags
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO JABON EN BARRA PARA NIÑOS 90G,1,CS,30,ST,"4550,7","4550,7","728,11","5278,81",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Chicco,90,Original,KG,"2,7",,"2,7",Supermercado,PH-Jabon en barra,HIGIENE PERSONAL,"93,0623",5,2025,"48,9","48,9","7,82","56,72",MERCAD MAX,50001039,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_2794044C2B,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10003195,50001039,100057,NT15,VED,2296,47,15,3,2,23,1,2,1,12,1,17,41,20,2,12,1,demo_ids_20260218,5a2e12faea724423b85f43698258ba88,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,AMY MOTAS DE ALGODON 50P,1,CS,12,PAQ,"2032,44","2032,44","325,19","2357,63",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Amy,50,Original,KG,"0,48",,"0,48",Supermercado,PH-Motas De Algodón,ALGODONES PT,"93,0623",5,2025,"21,84","21,84","3,49","25,33",MERCAD MAX,50000517,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_B5ACEE8C50,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10003195,50000517,100057,NT15,VED,2296,35,15,3,2,23,1,2,1,12,1,17,41,6,4,12,1,demo_ids_20260218,bd5dc83a89bd50195d54f4dae83cf0a8,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO TH ORIGINAL 72P,1,CS,24,PAQ,"4734,96","4734,96","757,59","5492,55",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Chicco,72,Original,KG,"9,552",,"9,552",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,"93,0623",5,2025,"50,88","50,88","8,14","59,02",MERCAD MAX,50000974,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10003195,50000974,100057,NT15,VED,2296,19,15,3,2,23,1,2,1,12,1,17,41,3,3,12,1,demo_ids_20260218,312762cbd855289ca006c6af7693ee4c,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO LOCION 200 ML,1,CS,10,ST,"3108,3","3108,3","497,33","3605,63",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Chicco,200,Original,KG,"1,96",,"1,96",Supermercado,PH-Loción,HIGIENE PERSONAL,"93,0623",5,2025,"33,4","33,4","5,34","38,74",MERCAD MAX,50000965,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_6F94CD7005,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10003195,50000965,100057,NT15,VED,2296,32,15,3,2,23,1,2,1,12,1,17,41,13,2,12,1,demo_ids_20260218,e861caa7ddb6c75559ff20753a691377,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123477,Cuidado Personal,Venta Directa,20250513,Zona Oriente,3000,CHICCO LOCION 100 ML,1,CS,28,ST,"5107,2","5107,2","817,15","5924,35",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606535,1002056176,Chicco,100,Original,KG,"2,783",,"2,783",Supermercado,PH-Loción,HIGIENE PERSONAL,"93,0623",5,2025,"54,88","54,88","8,78","63,66",MERCAD MAX,50001020,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_6F94CD7005,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10003195,50001020,100057,NT15,VED,2296,21,15,3,2,23,1,2,1,12,1,17,41,13,2,12,1,demo_ids_20260218,5387526fae8ca852ceeb825658c6109e,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123478,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS TS TELA REGULAR (12x14),1,PAK,12,PAQ,"2077,2","2077,2","332,35","2409,55",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606536,1002056176,Friends,14,Regular,KG,1080,,1080,Supermercado,PH-Toalla Sanitaria,ABSORBENTES FEMENINA,"93,0623",5,2025,"22,32","22,32","3,57","25,89",MERCAD MAX,50001109,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_335D8B3C4B,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003195,50001109,100057,NT15,VED,2296,86,15,3,2,23,1,1,1,12,1,17,41,19,5,12,1,demo_ids_20260218,c80a10f8d64145f7e84d36bf6b0f381c,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123478,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS PD MANZANILLA (12X40),1,PAK,12,PAQ,"2389,8","2389,8","382,37","2772,17",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606536,1002056176,Friends,40,Perfumado,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"93,0623",5,2025,"25,68","25,68","4,11","29,79",MERCAD MAX,50001110,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003195,50001110,100057,NT15,VED,2296,26,15,3,2,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,fc469adfc6471c8874cb22976cfc1308,
"MERCAD MAXI, C.A.",Cadenas,Fact. Nac. Pharsana,6000123478,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,FRIENDS PD REGULAR S/P (12X40),1,PAK,12,PAQ,2334,2334,"373,44","2707,44",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606536,1002056176,Friends,40,Regular,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"93,0623",5,2025,"25,08","25,08","4,01","29,09",MERCAD MAX,50001106,Cadenas,,10003195,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003195,50001106,100057,NT15,VED,2296,16,15,3,2,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,64944729cfd1bff9b5918db2d5a92f75,
"DISTRIBUIDORA VENEZUELA (DISVENCA), C.A.",Distribuidores,Fact. Nac. Pharsana,6000124434,Cuidado Personal,Venta Directa,20250526,Zona Llanos,3000,CHICCO COLONIA 100ML,24,CS,672,ST,"65,8","1579,2","252,67","1831,87",Factura,Crédito 15 Días,20250610,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0607695,1002057028,Chicco,100,Original,KG,"59,136",,"59,136",Distribuidores Trad.,PH-Colonia,HIGIENE PERSONAL,0,5,2025,"65,8","1579,2","252,67","1831,87",DISTRIBUID,50001011,Mayoristas,,10003198,16,,N,02.07.2025 - 08:40:06,,,100109,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_3494B53F40,DCO_4509257306,GRV_3CD2BB8FA7,RAM_6935D2C076,GRM_0C22511549,GRA_840BF734C1,LPR_739AB0C671,TXM_UNKNOWN,10003198,50001011,100109,NT15,USD,2299,3,16,3,1,24,1,2,1,16,1,18,45,2,2,10,1,demo_ids_20260218,2d60bc1f379c0eee737f35d4e6461330,
"DISTRIBUIDORA VENEZUELA (DISVENCA), C.A.",Distribuidores,Fact. Nac. Pharsana,6000124434,Absorbentes,Venta Directa,20250526,Zona Llanos,3000,SECUREZZA POST PARTO  (12X15),2,PAK,24,PAQ,"28,68","57,36","9,18","66,54",Factura,Crédito 15 Días,20250610,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0607695,1002057028,Securezza,15,Anatómica,KG,4200,,4200,Distribuidores Trad.,PH-Toalla Post-Parto,INCONTINENCIA,0,5,2025,"28,68","57,36","9,18","66,54",DISTRIBUID,50001021,Mayoristas,,10003198,16,,N,02.07.2025 - 08:40:06,,,100109,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_3494B53F40,DCO_4509257306,GRV_3CD2BB8FA7,RAM_6935D2C076,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_739AB0C671,TXM_UNKNOWN,10003198,50001021,100109,NT15,USD,2299,2,16,3,1,24,1,1,1,16,1,18,45,1,1,10,1,demo_ids_20260218,e1f695c849618dd600813693a2f4363a,
"DISTRIBUIDORA VENEZUELA (DISVENCA), C.A.",Distribuidores,Fact. Nac. Pharsana,6000124434,Absorbentes,Venta Directa,20250526,Zona Llanos,3000,SECUREZZA CLASSIC M REG (6x6),6,PAK,36,PAQ,"33,6","201,6","32,26","233,86",Factura,Crédito 15 Días,20250610,USD,NA,,GV Ger. Reg. Cen.Occ,MARIA C. RONDON,00-0607695,1002057028,Securezza,6,Classic,KG,18144,,18144,Distribuidores Trad.,PH-Protector Incont.,INCONTINENCIA,0,5,2025,"33,6","201,6","32,26","233,86",DISTRIBUID,50000626,Mayoristas,,10003198,16,,N,02.07.2025 - 08:40:06,,,100109,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_3494B53F40,DCO_4509257306,GRV_3CD2BB8FA7,RAM_6935D2C076,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_739AB0C671,TXM_UNKNOWN,10003198,50000626,100109,NT15,USD,2299,6,16,3,1,24,1,1,1,16,1,18,45,4,1,10,1,demo_ids_20260218,6f986ed9d22baec96417e28160ba7ab8,
YIMIN FENG,Cadenas,Fact. Nac. Pharsana,6000124474,Absorbentes,Venta Directa,20250527,Zona Oriente,3000,FRIENDS PD REGULAR S/P (12X40),1,PAK,12,PAQ,"2388,6","2388,6","382,18","2770,78",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607748,1002056817,Friends,40,Regular,KG,1200,,1200,Supermercado,PH-Protector Diario,ABSORBENTES FEMENINA,"95,2387",5,2025,"25,08","25,08","4,01","29,09",YIMIN FENG,50001106,Cadenas,,10003199,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_00CED7E6A7,GRA_E2CFA19CA7,LPR_620A372838,TXM_UNKNOWN,10003199,50001106,100057,NT15,VED,2300,16,15,3,2,23,1,1,1,12,1,17,41,7,5,12,1,demo_ids_20260218,c8e8cf9a5b81c23b0d66d83bdf2d0d1c,
YIMIN FENG,Cadenas,Fact. Nac. Pharsana,6000124474,Absorbentes,Venta Directa,20250527,Zona Oriente,3000,SECUREZZA CLASSIC M REG (6x6),1,PAK,6,PAQ,"3040,02","3040,02","486,4","3526,42",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607748,1002056817,Securezza,6,Classic,KG,3024,,3024,Supermercado,PH-Protector Incont.,INCONTINENCIA,"95,2387",5,2025,"31,92","31,92","5,11","37,03",YIMIN FENG,50000626,Cadenas,,10003199,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003199,50000626,100057,NT15,VED,2300,6,15,3,2,23,1,1,1,12,1,17,41,4,1,12,1,demo_ids_20260218,3432d2935cec1c0cccd687af616d162c,
"GRUPO DASHKA 2020, C.A",Cadenas,Fact. Nac. Pharsana,6000123481,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,SECUREZZA CLASSIC M REG (6x6),1,PAK,6,PAQ,"2970,54","2970,54","475,29","3445,83",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606539,1002056302,Securezza,6,Classic,KG,3024,,3024,Supermercado,PH-Protector Incont.,INCONTINENCIA,"93,0623",5,2025,"31,92","31,92","5,11","37,03",GRUPO,50000626,Cadenas,,10003200,10,,N,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003200,50000626,100057,NT15,VED,2301,6,15,3,2,23,1,1,1,12,1,17,41,4,1,12,1,demo_ids_20260218,d05a2d18c8fe08bd3f8a27d8022425f5,
"GRUPO DASHKA 2020, C.A",Cadenas,Fact. Nac. Pharsana,6000123481,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,SECUREZZA CLASSIC L REG (6x6),1,PAK,6,PAQ,"3506,58","3506,58","561,05","4067,63",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606539,1002056302,Securezza,6,Classic,KG,3744,,3744,Supermercado,PH-Protector Incont.,INCONTINENCIA,"93,0623",5,2025,"37,68","37,68","6,03","43,71",GRUPO,50000627,Cadenas,,10003200,10,,N,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003200,50000627,100057,NT15,VED,2301,7,15,3,2,23,1,1,1,12,1,17,41,4,1,12,1,demo_ids_20260218,1cacd39d85ad134722d92fc22140f02f,
"GRUPO DASHKA 2020, C.A",Cadenas,Fact. Nac. Pharsana,6000123481,Absorbentes,Venta Directa,20250513,Zona Oriente,3000,SECUREZZA POST PARTO PREMIUM (12X10),1,PAK,12,PAQ,"2099,52","2099,52","335,92","2435,44",Factura,Crédito 15 Días,20250528,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0606539,1002056302,Securezza,10,Anatómica,KG,2100,,2100,Supermercado,PH-Toalla Post-Parto,INCONTINENCIA,"93,0623",5,2025,"22,56","22,56","3,61","26,17",GRUPO,50000632,Cadenas,,10003200,10,,N,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003200,50000632,100057,NT15,VED,2301,1,15,3,2,23,1,1,1,12,1,17,41,1,1,12,1,demo_ids_20260218,42347c73594d6c87b8af5b9a632cdce2,
"COMERCIAL EMPIN MONAGAS, C.A.",Cadenas,Fact. Nac. Pharsana,6000124166,Cuidado Personal,Venta Directa,20250521,Zona Oriente,3000,CHICCO COTONCITO 60 PZA,1,CS,48,PAQ,"4507,68","4507,68","721,23","5228,91",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607349,1002056791,Chicco,60,Original,KG,"0,624",,"0,624",Supermercado,PH-Hisopos,ALGODONES PT,"94,8556",5,2025,"47,52","47,52","7,6","55,12",COMERCIAL,50001024,Cadenas,,10003201,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_5BE241158E,GRA_3E0276107A,LPR_620A372838,TXM_UNKNOWN,10003201,50001024,100057,NT15,VED,2302,11,15,3,2,23,1,2,1,12,1,17,41,8,4,12,1,demo_ids_20260218,bc8ff8cf10bfb53beef9932cbf0872fd,
"COMERCIAL EMPIN MONAGAS, C.A.",Cadenas,Fact. Nac. Pharsana,6000124166,Cuidado Personal,Venta Directa,20250521,Zona Oriente,3000,CHICCO TH ORIGINAL 48P,1,CS,20,PAQ,"2788,8","2788,8","446,21","3235,01",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607349,1002056791,Chicco,48,Original,KG,"5,18",,"5,18",Supermercado,PH-TH Flow Pack,TOALLAS HUMEDAS,"94,8556",5,2025,"29,4","29,4","4,7","34,1",COMERCIAL,50000975,Cadenas,,10003201,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_ACA9A0FC3D,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10003201,50000975,100057,NT15,VED,2302,5,15,3,2,23,1,2,1,12,1,17,41,3,3,12,1,demo_ids_20260218,1405b05808fd97a95415b010c86eb347,
"COMERCIAL EMPIN MONAGAS, C.A.",Cadenas,Fact. Nac. Pharsana,6000124166,Absorbentes,Venta Directa,20250521,Zona Oriente,3000,SECUREZZA POST PARTO PREMIUM (12X10),1,PAK,12,PAQ,"2139,96","2139,96","342,39","2482,35",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607349,1002056791,Securezza,10,Anatómica,KG,2100,,2100,Supermercado,PH-Toalla Post-Parto,INCONTINENCIA,"94,8556",5,2025,"22,56","22,56","3,61","26,17",COMERCIAL,50000632,Cadenas,,10003201,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003201,50000632,100057,NT15,VED,2302,1,15,3,2,23,1,1,1,12,1,17,41,1,1,12,1,demo_ids_20260218,d44fb2e8c8c54bf9da3e1572abadb62d,
"COMERCIAL EMPIN MONAGAS, C.A.",Cadenas,Fact. Nac. Pharsana,6000124166,Absorbentes,Venta Directa,20250521,Zona Oriente,3000,SECUREZZA POST PARTO  (12X15),1,PAK,12,PAQ,"2583,84","2583,84","413,41","2997,25",Factura,Crédito 15 Días,20250605,VED,NA,,GV Ger. Reg. Oriente,TREICY C. ROCA,00-0607349,1002056791,Securezza,15,Anatómica,KG,2100,,2100,Supermercado,PH-Toalla Post-Parto,INCONTINENCIA,"94,8556",5,2025,"27,24","27,24","4,36","31,6",COMERCIAL,50001021,Cadenas,,10003201,10,1,X,02.07.2025 - 08:40:06,,,100057,GPC_E047C60D89,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_EFB9E9D110,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_620A372838,TXM_UNKNOWN,10003201,50001021,100057,NT15,VED,2302,2,15,3,2,23,1,1,1,12,1,17,41,1,1,12,1,demo_ids_20260218,03abd57326ab2e650ecaba84eeca4f46,
"CN MILENIUM, C.A",Distribuidores,Fact. Nac. Pharsana,6000124578,Cuidado Personal,Venta Directa,20250527,Zona Metropolitana,3000,AMY CHAMPU 200CC OVAL,3,CS,30,ST,"2361,9","7085,7","1133,71","8219,41",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Capital,TULIO R. PUENTES,00-0607866,1002056964,Amy,200,Original,KG,"5,07",,"5,07",Distribuidores Trad.,PH-Champú,HIGIENE PERSONAL,"95,2387",5,2025,"24,8","74,4","11,9","86,3",,50000532,Mayoristas,,10003202,16,1,X,02.07.2025 - 08:40:06,,,100012,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_6935D2C076,GRM_54864A5F46,GRA_840BF734C1,LPR_739AB0C671,TXM_UNKNOWN,10003202,50000532,100012,NT15,VED,2303,76,2,3,2,24,1,2,1,10,1,14,45,23,2,10,1,demo_ids_20260218,ad8570cca30d47548c31ed449bfd6076,
"CN MILENIUM, C.A",Distribuidores,Fact. Nac. Pharsana,6000124578,Cuidado Personal,Venta Directa,20250527,Zona Metropolitana,3000,AMY TALCO 200G,1,CS,24,ST,"10125,84","10125,84","1620,13","11745,97",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Capital,TULIO R. PUENTES,00-0607866,1002056964,Amy,200,Original,KG,"4,8",,"4,8",Distribuidores Trad.,PH-Talco,HIGIENE PERSONAL,"95,2387",5,2025,"106,32","106,32","17,01","123,33",,50000106,Mayoristas,,10003202,16,1,X,02.07.2025 - 08:40:06,,,100012,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_6935D2C076,GRM_25EE93678E,GRA_840BF734C1,LPR_739AB0C671,TXM_UNKNOWN,10003202,50000106,100012,NT15,VED,2303,36,2,3,2,24,1,2,1,10,1,14,45,12,2,10,1,demo_ids_20260218,138a8fc82014d0e86943c9b2c64db308,
"CN MILENIUM, C.A",Distribuidores,Fact. Nac. Pharsana,6000124578,Cuidado Personal,Venta Directa,20250527,Zona Metropolitana,3000,AMY HISOPOS 60 P,1,CS,48,PAQ,"4343,04","4343,04","694,89","5037,93",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Capital,TULIO R. PUENTES,00-0607866,1002056964,Amy,60,Original,KG,"0,648",,"0,648",Distribuidores Trad.,PH-Hisopos,ALGODONES PT,"95,2387",5,2025,"45,6","45,6","7,3","52,9",,50000443,Mayoristas,,10003202,16,1,X,02.07.2025 - 08:40:06,,,100012,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_6935D2C076,GRM_5BE241158E,GRA_3E0276107A,LPR_739AB0C671,TXM_UNKNOWN,10003202,50000443,100012,NT15,VED,2303,39,2,3,2,24,1,2,1,10,1,14,45,8,4,10,1,demo_ids_20260218,559aa1b12860e5a55b2382ecb2772b2e,
"CN MILENIUM, C.A",Distribuidores,Fact. Nac. Pharsana,6000124578,Cuidado Personal,Venta Directa,20250527,Zona Metropolitana,3000,AMY COLONIA 220CC OVAL,5,CS,50,ST,"3219,1","16095,5","2575,28","18670,78",Factura,Crédito 15 Días,20250611,VED,NA,,GV Ger. Reg. Capital,TULIO R. PUENTES,00-0607866,1002056964,Amy,220,Original,KG,10,,10,Distribuidores Trad.,PH-Colonia,HIGIENE PERSONAL,"95,2387",5,2025,"33,8",169,"27,04","196,04",,50000902,Mayoristas,,10003202,16,1,X,02.07.2025 - 08:40:06,,,100012,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_98CB02604A,DCO_4509257306,GRV_58495719AA,RAM_6935D2C076,GRM_0C22511549,GRA_840BF734C1,LPR_739AB0C671,TXM_UNKNOWN,10003202,50000902,100012,NT15,VED,2303,17,2,3,2,24,1,2,1,10,1,14,45,2,2,10,1,demo_ids_20260218,7e6ee3b52ed4d154d0c0596cab6045ea,
